"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"1595","Naine",42,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",1933.95,"Mõningal määral",293.824,323.522,294.362
"1596","Naine",63,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",NA,"Väga vähe",225.877,293.874,239.384
"1597","Mees",39,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",1516.67,"Suurel määral",265.959,268.743,251.093
"1598","Naine",24,"16-24","Ei","Kõrg","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",552.33,"Suurel määral",318.304,310.369,292.486
"1599","Mees",23,"16-24","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",947.078,"Suurel määral",262.938,313.388,268.622
"1600","Naine",41,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",600.234,"Mõningal määral",278.155,266.602,243.813
"1601","Mees",27,"25-49","Ei","Kesk","Kesk",NA,"Hõivatud","Hea","Kesk","Keskmine",697.071,"Väga suurel määral",230.039,203.262,235.516
"1602","Naine",41,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",749.704,"Suurel määral",227.432,266.418,234.822
"1603","Naine",59,"50+","Jah","Kesk","Kesk","Ei","Hõivatud","Rahuldav","Põhi","Madal",NA,"Suurel määral",154.319,167.2,NA
"1604","Mees",42,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Väga suurel määral",277.983,294.938,281.904
"1605","Mees",30,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Hea","Põhi","Madal",1144.45,"Suurel määral",264.793,262.667,295.681
"1606","Naine",33,"25-49","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",280.86,263.631,NA
"1607","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Põhi","Madal",NA,"Mõningal määral",269.316,248.941,NA
"1608","Mees",36,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Kesk","Keskmine",1400,"Väga suurel määral",333.822,277.107,268.526
"1609","Mees",57,"50+","Jah","Põhi","Põhi",NA,"Mitteaktiivne","Halb","Põhi","Madal",NA,"Mõningal määral",248.386,254.483,NA
"1610","Mees",25,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",1000,"Suurel määral",274.837,281.517,NA
"1611","Naine",51,"50+","Jah","Põhi","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",275.33,278.659,275.457
"1612","Mees",65,"50+","Jah","Kesk","Kesk","Jah","Töötu","Väga hea","Kesk","Keskmine",NA,"Väga suurel määral",221.922,227.495,233.344
"1613","Naine",18,"16-24","Ei","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",233.96,251.788,281.789
"1614","Naine",60,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",305.599,286.783,NA
"1615","Mees",18,"16-24","Ei","Põhi","Põhi","Ei","Hõivatud","Hea","Põhi","Madal",416.399,"Väga suurel määral",286.994,296.102,263.76
"1616","Mees",37,"25-49","Jah",NA,"Põhi","Jah","Hõivatud","Väga hea","Põhi","Madal",693.333,"Mõningal määral",242.251,227.295,235.528
"1617","Naine",50,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Halb","Rakenduskõrg","Kõrge",683.913,"Suurel määral",171.518,205.984,193.938
"1618","Mees",28,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",355.165,334.705,374.41
"1619","Mees",58,"50+","Jah","Kesk","Põhi","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",NA,"Väga vähe",283.004,255.995,NA
"1620","Naine",41,"25-49","Jah","Kesk","Kõrg","Ei","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",565.489,"Suurel määral",295.382,281.119,263.901
"1621","Mees",31,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",1276.03,"Suurel määral",375.224,371.082,363.206
"1622","Naine",50,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Rakenduskõrg","Kõrge",NA,"Väga vähe",240.351,215.267,NA
"1623","Naine",22,"16-24","Ei","Kesk","Põhi","Ei","Hõivatud","Väga hea","Kesk","Keskmine",950,"Väga suurel määral",286.054,301.563,321.237
"1624","Mees",30,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",287.66,267.801,296.814
"1625","Naine",31,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",394.431,"Suurel määral",313.871,336.399,284.279
"1626","Naine",28,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",486.539,"Suurel määral",315.148,296.626,277.102
"1627","Mees",28,"25-49","Ei","Kõrg","Kesk","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",313.207,355.854,326.41
"1628","Naine",59,"50+","Jah","Kesk","Põhi",NA,"Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Mõningal määral",219.404,236.552,NA
"1629","Mees",34,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Väga hea","Põhi","Madal",762.667,"Väga suurel määral",288.104,257.243,275.475
"1630","Naine",59,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",704.966,"Suurel määral",249.2,268.62,268.665
"1631","Mees",17,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Suurel määral",284.098,253.037,265.303
"1632","Mees",63,"50+","Jah","Kesk","Kõrg","Jah","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",267.475,280.491,NA
"1633","Mees",53,"50+","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",881.286,"Suurel määral",230.641,221.613,NA
"1634","Naine",20,"16-24","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",420.748,"Mõningal määral",259.872,245.336,269.323
"1635","Naine",58,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Suurepärane","Põhi","Madal",1670.78,"Suurel määral",287.898,263.384,272.208
"1636","Naine",38,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Suurel määral",253.792,252.943,248.08
"1637","Naine",28,"25-49","Jah","Kesk","Põhi","Jah","Mitteaktiivne","Väga hea","Kesk","Keskmine",NA,"Suurel määral",279.673,288.789,280.501
"1638","Naine",58,"50+","Jah","Põhi","Põhi",NA,"Hõivatud","Rahuldav","Kesk","Keskmine",354.957,"Väga vähe",257.123,240.531,NA
"1639","Mees",51,"50+","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",268.966,279.086,243.36
"1640","Naine",29,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1200,"Väga suurel määral",338.863,363.806,230.578
"1641","Mees",28,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",749.704,"Väga suurel määral",256.844,213.711,NA
"1642","Naine",50,"50+","Jah","Kesk","Kõrg","Ei","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1600,"Mõningal määral",311.915,288.362,275.922
"1643","Mees",38,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",NA,"Väga suurel määral",398.897,418.18,400.855
"1644","Mees",26,"25-49","Jah","Kesk","Kesk","Jah","Töötu","Väga hea","Kesk","Keskmine",NA,"Mõningal määral",266.831,226.74,221.092
"1645","Naine",40,"25-49","Jah","Kõrg","Kesk","Ei","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Väga vähe",204.874,202.603,NA
"1646","Mees",63,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",578.647,"Suurel määral",296.2,284.213,NA
"1647","Naine",38,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1808.94,"Väga suurel määral",294.512,306.462,318.63
"1648","Mees",59,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Suurepärane","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",246.722,305.938,242.457
"1649","Naine",26,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1802.36,"Suurel määral",255.667,284.645,265.629
"1650","Naine",54,"50+","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",2591.86,"Mõningal määral",318.839,314.304,288.151
"1651","Mees",45,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Väga suurel määral",293.921,291.76,289.29
"1652","Naine",49,"25-49","Jah","Kesk","Kesk","Ei","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",343.114,"Suurel määral",234.764,285.286,271.563
"1653","Mees",62,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",336.535,"Mõningal määral",242.816,271.343,NA
"1654","Naine",40,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",381.273,"Suurel määral",348.885,341.988,351.768
"1655","Mees",62,"50+","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Mõningal määral",278.943,286.045,NA
"1656","Mees",51,"50+","Jah","Kesk","Põhi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",178.526,189.296,178.724
"1657","Naine",20,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",301.366,306.301,293.978
"1658","Mees",63,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",320.053,295.433,NA
"1659","Mees",38,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",305.997,284.807,283.476
"1660","Mees",20,"16-24","Ei","Kõrg","Kõrg","Ei","Töötu","Hea","Põhi","Madal",NA,"Väga suurel määral",287.669,252.17,288.437
"1661","Naine",61,"50+","Jah","Kesk","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",606,"Väga suurel määral",293.364,285.452,277.061
"1662","Naine",21,"16-24","Ei","Kesk","Kõrg","Ei","Hõivatud","Rahuldav","Kesk","Keskmine",245.282,"Suurel määral",216.973,248.282,232.927
"1663","Mees",45,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Kesk","Keskmine",295.745,"Suurel määral",237.861,263.359,259.598
"1664","Naine",54,"50+","Jah","Kõrg","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",244.89,227.342,NA
"1665","Naine",45,"25-49","Jah","Põhi",NA,"Jah","Hõivatud","Rahuldav","Põhi","Madal",486.539,"Väga vähe",218.347,197.523,221.204
"1666","Mees",28,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",1276.03,"Suurel määral",320.132,354.918,322.018
"1667","Mees",23,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Rakenduskõrg","Kõrge",NA,"Väga vähe",288.006,351.144,310.363
"1668","Mees",33,"25-49","Jah","Kesk","Põhi","Jah","Töötu","Väga hea","Põhi","Madal",NA,"Mõningal määral",332.143,287.897,NA
"1669","Naine",38,"25-49","Jah",NA,NA,"Jah","Töötu","Hea","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",210.893,246.384,267.04
"1670","Naine",37,"25-49","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",302.988,296.916,339.26
"1671","Naine",57,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Rahuldav","Põhi","Madal",210.216,"Suurel määral",252.613,267.936,NA
"1672","Mees",17,"16-24","Ei","Kesk","Põhi","Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Väga suurel määral",240.206,210.562,239.243
"1673","Naine",59,"50+","Jah","Põhi","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1000,"Suurel määral",278.449,279.961,259.661
"1674","Naine",55,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Hea","Kesk","Keskmine",NA,"Väga suurel määral",272.527,273.097,298.451
"1675","Mees",53,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",749.704,"Mõningal määral",183.932,209.378,211.056
"1676","Mees",48,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",302.619,301.214,342.24
"1677","Naine",52,"50+","Ei","Kesk","Põhi",NA,"Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",500,"Suurel määral",322.924,320.059,261.814
"1678","Mees",41,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Suurel määral",197.032,248.042,169.303
"1679","Naine",28,"25-49","Ei","Kesk","Kesk","Jah","Töötu","Hea","Rakenduskõrg","Kõrge",NA,"Mõningal määral",311.188,303.469,301.546
"1680","Naine",28,"25-49","Jah","Kõrg",NA,"Ei","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",298.499,294.973,320.236
"1681","Naine",18,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Hea","Põhi","Keskmine",NA,"Väga vähe",282.092,264.794,NA
"1682","Mees",30,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Halb","Põhi","Madal",145.007,"Suurel määral",251.43,213.812,NA
"1683","Naine",60,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",326.009,"Üldse mitte",221.741,198.913,NA
"1684","Mees",30,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",486.539,"Suurel määral",349.947,366.776,340.471
"1685","Mees",57,"50+","Jah","Põhi","Kesk","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",1100.63,"Mõningal määral",274.69,301.047,NA
"1686","Mees",51,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",1933.95,"Mõningal määral",307.645,285.564,NA
"1687","Mees",27,"25-49","Ei","Põhi","Kesk","Ei","Hõivatud","Suurepärane","Kesk","Keskmine",723.388,"Mõningal määral",159.488,130.47,NA
"1688","Naine",65,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",260.916,298.178,194.41
"1689","Naine",43,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",326.009,"Suurel määral",302.853,289.484,NA
"1690","Naine",61,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Põhi","Madal",NA,"Üldse mitte",199.26,158.103,NA
"1691","Mees",26,"25-49","Ei","Kõrg","Kõrg","Ei","Mitteaktiivne","Väga hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",299.978,312.794,282.454
"1692","Mees",55,"50+","Jah","Kõrg","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Väga vähe",321.404,310.859,304.168
"1693","Mees",48,"25-49","Jah","Kesk","Põhi",NA,"Hõivatud","Hea","Kesk","Keskmine",1800,"Suurel määral",305.414,315.046,282.017
"1694","Mees",24,"16-24","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",881.286,"Suurel määral",334.719,313.643,305.724
"1695","Mees",43,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",1012.87,"Väga vähe",286.82,292.097,270.095
"1696","Mees",38,"25-49","Ei","Kõrg","Kõrg",NA,"Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",310.148,298.397,NA
"1697","Mees",57,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",177.003,193.187,184.921
"1698","Naine",53,"50+","Jah","Põhi","Kesk","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",277.323,"Mõningal määral",268.916,288.798,277.2
"1699","Naine",39,"25-49","Jah","Kõrg","Kõrg","Jah","Mitteaktiivne","Hea","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",256.234,256.729,287.277
"1700","Naine",58,"50+","Jah","Põhi","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1210.24,"Väga suurel määral",244.766,216.351,223.113
"1701","Mees",30,"25-49","Jah","Põhi","Kõrg","Jah","Hõivatud","Rahuldav","Põhi","Madal",552.33,"Suurel määral",216.182,247.113,224.191
"1702","Mees",39,"25-49","Jah","Kesk","Põhi",NA,"Hõivatud","Rahuldav","Põhi","Madal",NA,"Üldse mitte",189.975,208.333,203.141
"1703","Mees",48,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",310.845,265.209,241.989
"1704","Mees",58,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",286.089,294.373,NA
"1705","Naine",53,"50+","Jah","Kesk","Kesk","Jah","Töötu","Hea","Kesk","Keskmine",NA,"Suurel määral",224.744,178.23,229.542
"1706","Naine",22,"16-24","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",307.544,307.257,331.327
"1707","Mees",27,"25-49","Ei","Kõrg","Kesk",NA,"Hõivatud","Väga hea","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",271.867,230.098,NA
"1708","Naine",26,"25-49","Ei","Kõrg","Kõrg","Ei","Mitteaktiivne",NA,"Akadeemiline kõrg","Kõrge",NA,"Suurel määral",272.861,304.401,304.748
"1709","Naine",32,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",776.02,"Suurel määral",295.437,253.525,280.201
"1710","Naine",50,"50+","Jah","Kõrg","Põhi","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",486.539,"Väga suurel määral",253.701,256.875,254.119
"1711","Naine",48,"25-49","Jah","Kõrg","Põhi","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Väga suurel määral",270.086,305.178,293.003
"1712","Mees",52,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",881.286,"Väga vähe",306.961,312.855,315.56
"1713","Naine",38,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",644.475,"Mõningal määral",199.974,220.993,215.043
"1714","Naine",39,"25-49","Ei","Põhi","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",447.064,"Suurel määral",279.226,283.7,289.82
"1715","Naine",46,"25-49","Ei","Põhi","Põhi","Ei","Hõivatud","Halb","Kesk","Keskmine",477.328,"Väga vähe",246.426,230.458,NA
"1716","Mees",32,"25-49","Ei","Kesk",NA,"Ei","Hõivatud","Rahuldav","Kesk","Keskmine",632.596,"Suurel määral",289.614,311.412,280.756
"1717","Mees",41,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",979.973,"Mõningal määral",326.156,299.28,328.855
"1718","Mees",20,"16-24","Ei","Põhi","Põhi","Ei","Hõivatud","Suurepärane","Kesk","Keskmine",552.33,"Suurel määral",284.628,252.464,NA
"1719","Naine",46,"25-49","Jah","Põhi",NA,"Jah","Töötu","Hea","Kesk","Keskmine",NA,"Suurel määral",191.153,187.473,201.4
"1720","Mees",46,"25-49","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1407.62,"Mõningal määral",345.27,380.172,309.867
"1721","Naine",40,"25-49","Jah","Põhi","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",289.166,"Suurel määral",271.661,269.155,301.687
"1722","Mees",33,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",850,"Suurel määral",262.393,326.267,276.881
"1723","Mees",42,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",693.333,"Mõningal määral",246.318,266.725,235.861
"1724","Mees",27,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",1500,"Mõningal määral",204.05,228.738,191.254
"1725","Naine",43,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",246,"Mõningal määral",291.704,292.233,280.354
"1726","Mees",53,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",315.653,327.02,NA
"1727","Naine",34,"25-49","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",290.162,273.798,286.015
"1728","Naine",55,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",346.667,"Mõningal määral",339.61,279.09,NA
"1729","Mees",51,"50+","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Rakenduskõrg","Kõrge",NA,"Mõningal määral",317.06,312.317,NA
"1730","Naine",35,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1276.03,"Väga suurel määral",299.649,266.369,251.802
"1731","Mees",23,"16-24","Ei","Kesk","Kõrg","Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Mõningal määral",262.986,213.168,244.855
"1732","Mees",61,"50+","Ei","Põhi","Põhi",NA,"Mitteaktiivne","Halb","Kesk","Keskmine",NA,NA,268.11,262.467,NA
"1733","Mees",50,"50+","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Väga suurel määral",249.162,308.297,226.231
"1734","Naine",55,"50+","Jah","Põhi",NA,"Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",NA,"Mõningal määral",277.681,240.958,NA
"1735","Mees",60,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",749.704,"Mõningal määral",182.008,147.942,NA
"1736","Naine",25,"25-49","Ei","Kõrg",NA,NA,"Hõivatud","Hea","Akadeemiline kõrg","Kõrge",710.229,"Suurel määral",287.913,268.274,NA
"1737","Mees",44,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",104.517,149.223,125.84
"1738","Naine",25,"25-49","Ei","Kõrg","Kõrg","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",815.495,"Mõningal määral",331.707,296.539,332.175
"1739","Mees",33,"25-49","Jah","Kõrg","Kõrg","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Mõningal määral",250.387,297.933,224.673
"1740","Mees",20,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel määral",291.519,292.832,295.101
"1741","Mees",36,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",2591.86,"Suurel määral",191.429,195.772,207.523
"1742","Naine",18,"16-24","Ei","Kõrg","Kõrg","Ei","Töötu","Hea","Põhi","Madal",NA,"Suurel määral",265.804,263.161,254.381
"1743","Mees",33,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",751.02,"Mõningal määral",256.022,263.114,288.559
"1744","Mees",21,"16-24","Ei","Kõrg","Kesk","Ei","Töötu","Suurepärane","Kesk","Keskmine",NA,"Väga vähe",266.863,260.058,297.645
