"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"750","Naine",64,"50+","Jah","Pohi","Pohi","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",236.5756,219.4985,NA
"751","Mees",48,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",1100.627,"Suurel maaral",287.7097,315.6898,255.1564
"752","Mees",17,"16-24","Ei","Kesk","Kesk","Ei","Tootu","Suureparane","Pohi","Madal",NA,"Suurel maaral",229.0506,212.909,245.9501
"753","Naine",56,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",NA,"Suurel maaral",245.4765,239.8037,NA
"754","Naine",40,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",259.7574,268.3893,266.8974
"755","Naine",62,"50+","Jah","Pohi","Pohi",NA,"Mitteaktiivne","Halb","Rakenduskorg","Korge",NA,"Moningal maaral",234.845,289.3011,NA
"756","Naine",38,"25-49","Ei","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",NA,"Suurel maaral",221.4755,238.9225,NA
"757","Naine",42,"25-49","Jah","Korg","Kesk","Jah","Mitteaktiivne","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",249.1167,229.9131,233.2067
"758","Mees",34,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",340.4176,329.1854,343.3863
"759","Naine",37,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Suureparane","Rakenduskorg","Korge",801.0211,"Vaga suurel maaral",366.9798,276.7704,NA
"760","Naine",47,"25-49","Jah","Korg","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",321.0294,335.2627,279.4305
"761","Naine",50,"50+","Jah","Pohi","Kesk","Ei","Tootu","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",289.5681,304.6357,285.9196
"762","Naine",34,"25-49","Jah",NA,NA,"Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",184.5932,155.532,177.0176
"763","Naine",29,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",552.3303,"Suurel maaral",223.1411,240.5013,249.1822
"764","Mees",38,"25-49","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga suurel maaral",293.8864,316.3234,245.4408
"765","Mees",56,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",1012.869,"Moningal maaral",337.7512,320.0231,299.9695
"766","Naine",50,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",197.0578,"Suurel maaral",278.7301,248.1352,NA
"767","Mees",62,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",1012.869,"Moningal maaral",278.6671,282.4246,NA
"768","Naine",38,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",795.7578,"Suurel maaral",238.1701,227.3665,263.2554
"769","Mees",19,"16-24","Ei","Kesk","Pohi","Jah","Hoivatud","Suureparane","Kesk","Keskmine",1556.744,"Moningal maaral",273.1571,239.6138,236.4797
"770","Naine",62,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1568.706,"Suurel maaral",278.5234,276.9424,280.8679
"771","Naine",47,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",1100,"Moningal maaral",360.6032,381.1916,342.3866
"772","Naine",41,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1144.451,"Suurel maaral",345.6254,303.9199,329.0275
"773","Mees",45,"25-49","Jah","Kesk","Korg","Jah","Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",272.4865,288.9707,287.0533
"774","Mees",64,"50+","Ei","Pohi",NA,"Ei","Mitteaktiivne","Halb","Pohi","Madal",NA,"Uldse mitte",152.6552,139.94,NA
"775","Naine",16,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Moningal maaral",302.8534,318.8096,338.0863
"776","Naine",40,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Suureparane","Akadeemiline korg","Korge",1365.51,"Suurel maaral",281.3429,229.611,264.6245
"777","Naine",33,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",520,"Suurel maaral",349.9488,330.7646,335.977
"778","Naine",58,"50+","Ei","Pohi",NA,"Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Uldse mitte",156.8571,100.0321,NA
"779","Naine",36,"25-49","Jah","Kesk","Kesk","Ei","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1276.034,"Vaga suurel maaral",342.0052,328.8122,268.5787
"780","Mees",41,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",881.2864,"Vaga suurel maaral",300.3177,299.4006,291.9768
"781","Naine",30,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Hea","Rakenduskorg","Korge",548.3829,"Suurel maaral",244.1672,209.318,280.8797
"782","Mees",24,"16-24","Ei","Korg","Pohi","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Moningal maaral",245.0312,255.2524,278.3992
"783","Mees",32,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Suureparane","Kesk-jargne kutse","Keskmine",1955.877,"Suurel maaral",280.2632,302.1711,248.6715
"784","Mees",60,"50+","Jah","Pohi",NA,"Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Vaga vahe",246.1529,257.109,249.6435
"785","Mees",20,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",552.3303,"Vaga suurel maaral",267.4175,223.2516,261.6504
"786","Mees",21,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Rahuldav","Kesk-jargne kutse","Keskmine",NA,"Vaga suurel maaral",280.9195,252.3328,287.1188
"787","Naine",49,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Rakenduskorg","Korge",319.4295,"Vaga vahe",296.5735,278.1977,NA
"788","Mees",41,"25-49","Jah","Kesk",NA,"Jah","Hoivatud","Hea","Kesk","Keskmine",201.0053,"Moningal maaral",240.9643,269.394,274.0199
"789","Naine",23,"16-24","Ei","Kesk","Kesk",NA,"Hoivatud","Suureparane","Kesk","Keskmine",NA,"Vaga suurel maaral",251.7773,190.5261,247.8853
"790","Naine",61,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Rahuldav","Pohi","Madal",276.0073,"Vaga vahe",305.7426,319.5905,NA
"791","Naine",24,"16-24","Ei","Kesk","Pohi",NA,"Hoivatud","Suureparane","Kesk","Keskmine",NA,"Suurel maaral",302.8907,315.0993,295.777
"792","Naine",27,"25-49","Ei","Korg","Pohi","Jah","Hoivatud","Vaga hea","Kesk-jargne kutse","Keskmine",591.8051,"Suurel maaral",302.338,276.9019,258.1779
"793","Mees",43,"25-49","Jah","Korg","Pohi","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",330.2202,326.5715,NA
"794","Naine",60,"50+","Jah","Kesk",NA,"Ei","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Uldse mitte",231.1949,199.9704,NA
"795","Naine",59,"50+","Jah","Korg","Korg","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",264.5057,268.6823,NA
"796","Mees",17,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Suurel maaral",310.8642,257.2789,308.9525
"797","Mees",32,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",854.9698,"Vaga suurel maaral",243.1402,247.5842,282.8141
"798","Naine",18,"16-24","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Vaga vahe",250.4979,210.2273,259.1023
"799","Mees",44,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",3249.77,"Suurel maaral",333.644,303.5316,290.0394
"800","Mees",25,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",1802.363,"Suurel maaral",307.3142,293.7113,303.3925
"801","Naine",35,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",866.6667,"Moningal maaral",259.5392,252.2664,274.2617
"802","Naine",57,"50+","Jah","Kesk","Korg",NA,"Hoivatud","Rahuldav","Akadeemiline korg","Korge",1000,"Vaga vahe",333.5165,329.2427,300.1737
"803","Naine",42,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk-jargne kutse","Keskmine",300,"Suurel maaral",271.2921,280.197,280.3609
"804","Naine",28,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",565.4886,"Vaga suurel maaral",284.5623,319.437,317.9639
"805","Naine",28,"25-49","Ei","Korg","Kesk","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",1317.333,"Suurel maaral",327.099,315.1055,350.5864
"806","Mees",64,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",262.3638,270.5717,NA
"807","Naine",17,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",297.6854,264.6195,295.9787
"808","Naine",52,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",197.5069,192.9307,178.0283
"809","Mees",22,"16-24","Ei","Kesk","Pohi","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",251.7783,236.7742,225.5044
"810","Mees",50,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",881.2864,"Moningal maaral",241.6517,245.0179,261.354
"811","Naine",40,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Rakenduskorg","Korge",NA,"Moningal maaral",177.0476,202.7571,177.3674
"812","Mees",24,"16-24","Ei","Kesk","Kesk","Ei","Hoivatud","Suureparane","Kesk","Keskmine",NA,"Suurel maaral",224.3285,256.54,218.9405
"813","Naine",26,"25-49","Jah","Kesk","Korg","Ei","Hoivatud","Vaga hea","Pohi","Madal",315.482,"Suurel maaral",214.3545,205.4151,214.4387
"814","Naine",40,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",1078.66,"Suurel maaral",284.8844,289.8479,275.2103
"815","Naine",26,"25-49","Ei","Korg","Korg",NA,"Hoivatud","Hea","Rakenduskorg","Korge",270.7099,"Suurel maaral",285.9005,259.7216,269.6277
"816","Mees",43,"25-49","Jah","Korg","Pohi",NA,"Hoivatud","Halb","Pohi","Madal",402.7968,"Vaga vahe",262.3106,232.3032,NA
"817","Mees",65,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",274.6396,240.2547,NA
"818","Naine",48,"25-49","Jah",NA,NA,"Jah","Tootu","Halb","Kesk","Keskmine",NA,"Moningal maaral",147.8388,151.538,NA
"819","Naine",23,"16-24","Ei","Korg","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",350,"Suurel maaral",298.101,251.1431,289.4775
"820","Naine",46,"25-49","Ei","Korg","Korg",NA,"Hoivatud","Halb","Akadeemiline korg","Korge",2600,"Moningal maaral",308.8297,346.3921,303.1393
"821","Mees",33,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",2591.858,"Moningal maaral",251.4886,306.5313,318.6803
"822","Mees",58,"50+","Jah","Kesk","Korg","Jah","Tootu","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",325.4557,348.4168,272.6794
"823","Mees",32,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1000,"Suurel maaral",324.2308,347.4688,334.3508
"824","Naine",65,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",302.3237,"Uldse mitte",161.7945,123.7701,NA
"825","Mees",59,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Akadeemiline korg","Korge",1276.034,"Moningal maaral",208.7411,214.7336,236.9285
"826","Naine",57,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Suureparane","Kesk","Keskmine",NA,"Moningal maaral",257.0941,222.246,NA
"827","Mees",50,"50+","Jah","Kesk","Korg","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",322.0611,"Suurel maaral",160.1051,198.3427,209.4098
"828","Naine",39,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",749.7039,"Moningal maaral",286.5953,315.5771,271.0059
"829","Naine",37,"25-49","Jah","Kesk",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",650,"Moningal maaral",163.2828,187.0406,174.8289
"830","Naine",55,"50+","Ei","Pohi","Pohi",NA,"Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Vaga vahe",231.7466,178.7911,NA
"831","Mees",25,"25-49","Jah","Kesk","Korg","Ei","Hoivatud","Hea","Kesk","Keskmine",1144.451,"Moningal maaral",279.3221,287.6748,295.2837
"832","Naine",52,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",693.3333,"Moningal maaral",303.5993,286.4269,NA
"833","Naine",50,"50+","Jah","Korg","Korg","Ei","Hoivatud","Hea","Rakenduskorg","Korge",344.4301,"Moningal maaral",231.197,217.5427,NA
"834","Mees",35,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",947.0776,"Moningal maaral",319.2817,345.3232,332.6509
"835","Mees",43,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",776.0204,"Suurel maaral",330.2408,307.7132,NA
"836","Naine",54,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Hea","Rakenduskorg","Korge",333.9035,"Suurel maaral",285.3571,249.9878,270.2412
"837","Mees",23,"16-24","Ei","Kesk","Kesk",NA,"Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",299.2159,310.9476,330.3794
"838","Naine",22,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suureparane","Kesk-jargne kutse","Keskmine",NA,"Suurel maaral",257.5331,237.7905,273.3378
"839","Mees",21,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Moningal maaral",194.7919,165.0573,195.5952
"840","Mees",22,"16-24","Ei","Korg","Kesk","Jah","Mitteaktiivne","Vaga hea","Kesk-jargne kutse","Keskmine",NA,"Vaga suurel maaral",315.7115,348.5321,321.3642
"841","Naine",45,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1276.034,"Suurel maaral",383.7292,395.2117,357.2435
"842","Naine",52,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",NA,"Vaga vahe",235.029,216.3778,NA
"843","Mees",49,"25-49","Jah","Kesk","Pohi","Jah","Mitteaktiivne","Hea","Kesk-jargne kutse","Keskmine",NA,"Moningal maaral",219.3476,248.9801,193.078
"844","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Suurel maaral",266.9821,252.3276,311.4825
"845","Mees",33,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Vaga hea","Pohi","Madal",2801.26,"Moningal maaral",192.7935,228.8131,200.7186
"846","Mees",31,"25-49","Ei","Kesk","Kesk",NA,"Hoivatud","Vaga hea","Kesk-jargne kutse","Keskmine",2197.11,"Suurel maaral",307.8463,318.7128,274.6512
"847","Naine",49,"25-49","Jah","Pohi","Pohi","Ei","Hoivatud","Vaga hea","Rakenduskorg","Korge",NA,"Moningal maaral",323.8952,284.7036,NA
"848","Naine",54,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",618.1215,"Suurel maaral",241.9883,235.548,247.5838
"849","Naine",32,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Hea","Pohi","Madal",NA,"Vaga vahe",235.6419,186.7334,220.0466
"850","Naine",27,"25-49","Ei","Kesk","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",288.1382,284.6826,283.6976
"851","Naine",54,"50+","Jah","Pohi",NA,"Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",NA,"Suurel maaral",305.4678,271.5425,NA
"852","Naine",55,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",678,"Vaga suurel maaral",313.5042,288.0222,309.9234
"853","Mees",43,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",NA,"Vaga suurel maaral",317.237,303.6914,292.0862
"854","Mees",21,"16-24","Ei","Korg","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",499.6784,"Suurel maaral",365.6917,328.5768,319.5233
"855","Mees",27,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",960,"Suurel maaral",302.7053,314.3664,331.9606
"856","Mees",47,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",618.1215,"Moningal maaral",224.9591,202.0842,182.7047
"857","Naine",45,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",960.2358,"Suurel maaral",330.8793,342.6031,287.9474
"858","Naine",60,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Hea","Pohi","Madal",407.5897,"Moningal maaral",309.4166,299.2202,NA
"859","Naine",32,"25-49","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Vaga hea","Rakenduskorg","Korge",NA,"Moningal maaral",312.5873,307.8296,299.2842
"860","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Vaga vahe",247.322,213.8247,229.7835
"861","Naine",58,"50+","Jah","Korg","Korg","Ei","Hoivatud","Halb","Akadeemiline korg","Korge",729.9666,"Moningal maaral",268.62,306.4396,256.4669
"862","Naine",33,"25-49","Jah","Kesk","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",227.5714,226.5795,249.5928
"863","Mees",45,"25-49","Jah","Kesk","Korg","Ei","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Vaga vahe",293.0676,260.2126,NA
"864","Naine",64,"50+","Jah","Pohi","Korg","Ei","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",327.4315,303.4023,NA
"865","Naine",48,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Halb","Kesk","Keskmine",NA,"Moningal maaral",293.7174,240.6815,NA
"866","Mees",45,"25-49","Jah","Korg","Pohi","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",960,"Suurel maaral",285.7447,280.8631,292.1106
"867","Mees",46,"25-49","Jah","Korg","Kesk",NA,"Hoivatud","Hea","Rakenduskorg","Korge",3361.512,"Moningal maaral",292.1076,272.1925,NA
"868","Naine",47,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",618.1215,"Moningal maaral",299.5329,301.5993,263.3564
"869","Mees",25,"25-49","Ei","Pohi","Kesk","Ei","Hoivatud","Vaga hea","Rakenduskorg","Korge",618.1215,"Suurel maaral",261.5104,263.3546,250.0851
"870","Mees",56,"50+","Ei","Korg","Kesk",NA,"Tootu","Rahuldav","Rakenduskorg","Korge",NA,"Moningal maaral",268.0315,265.5121,NA
"871","Mees",25,"25-49","Ei","Kesk","Kesk","Ei","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1144.451,"Vaga suurel maaral",295.8725,295.6309,312.242
"872","Naine",56,"50+","Jah","Pohi","Pohi","Jah","Tootu","Rahuldav","Kesk","Keskmine",NA,"Vaga suurel maaral",329.5087,265.6058,NA
"873","Mees",46,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Moningal maaral",302.0145,250.9158,NA
"874","Mees",23,"16-24","Ei","Kesk","Kesk","Jah","Mitteaktiivne","Suureparane","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",315.191,288.5919,274.5155
"875","Naine",63,"50+","Ei","Pohi","Pohi",NA,"Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",252.4695,259.1551,NA
"876","Mees",57,"50+","Jah","Kesk","Pohi","Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",251.8585,226.5783,NA
"877","Naine",35,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Moningal maaral",239.3084,199.917,NA
"878","Naine",32,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Suureparane","Akadeemiline korg","Korge",1276.034,"Moningal maaral",291.8214,285.5876,285.9222
"879","Naine",19,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Suurel maaral",266.2195,243.2083,262.3326
"880","Mees",39,"25-49","Jah",NA,NA,"Jah","Tootu","Vaga hea","Pohi","Madal",NA,"Moningal maaral",248.2808,180.4352,210.8337
"881","Naine",50,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Hea","Akadeemiline korg","Korge",749.7039,"Vaga suurel maaral",310.6904,320.114,295.119
"882","Mees",23,"16-24","Jah","Korg",NA,"Jah","Hoivatud","Suureparane","Kesk","Keskmine",697.071,"Suurel maaral",277.4876,262.0818,288.2372
"883","Naine",17,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Vaga suurel maaral",339.1311,343.1233,346.153
"884","Naine",49,"25-49","Jah","Korg",NA,"Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",265.1645,269.7538,NA
"885","Naine",19,"16-24","Ei","Korg","Kesk","Ei","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Vaga suurel maaral",306.4424,293.1706,320.1006
"886","Mees",32,"25-49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","Mees",16,"16-24","Ei","Kesk","Kesk",NA,"Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Suurel maaral",244.7915,238.0172,255.1113
"888","Naine",52,"50+","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk-jargne kutse","Keskmine",NA,"Suurel maaral",312.793,334.6238,271.2976
"889","Mees",50,"50+","Jah","Pohi","Pohi","Ei","Tootu","Hea","Kesk","Keskmine",NA,"Moningal maaral",212.2781,219.5547,NA
"890","Mees",54,"50+","Ei","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",315.482,"Moningal maaral",251.7618,225.3188,NA
"891","Naine",41,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Uldse mitte",200.185,223.6735,194.6141
"892","Mees",21,"16-24","Ei","Korg","Kesk","Jah","Hoivatud","Suureparane","Kesk","Keskmine",1050,"Vaga suurel maaral",322.467,360.4476,328.2173
"893","Mees",36,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",3435.847,"Suurel maaral",270.9919,315.5612,295.347
"894","Naine",49,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",450,"Vaga suurel maaral",289.7211,279.0032,292.2358
"895","Mees",53,"50+","Jah",NA,"Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",NA,"Vaga suurel maaral",148.1088,152.2821,NA
"896","Naine",50,"50+","Jah",NA,"Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",239.9323,254.5419,266.5067
"897","Mees",58,"50+","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",277.3083,276.4891,NA
"898","Naine",18,"16-24","Ei","Kesk","Korg","Ei","Mitteaktiivne","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",252.7947,217.9343,244.2441
"899","Mees",63,"50+","Jah","Pohi","Kesk","Jah","Mitteaktiivne","Suureparane","Akadeemiline korg","Korge",NA,"Suurel maaral",189.4402,227.1269,187.316
"900","Mees",25,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Pohi","Madal",NA,"Suurel maaral",273.8472,280.3862,285.2094
"901","Mees",18,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Moningal maaral",254.0851,279.5166,242.1865
"902","Mees",62,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Pohi","Madal",NA,"Uldse mitte",122.2078,189.8846,NA
"903","Naine",65,"50+","Jah","Pohi","Kesk","Ei","Hoivatud","Rahuldav","Rakenduskorg","Korge",170.7413,"Suurel maaral",247.3612,235.4073,NA
"904","Naine",23,"16-24","Ei","Korg","Korg",NA,"Hoivatud","Vaga hea","Kesk","Keskmine",249,"Suurel maaral",327.2033,278.6921,291.1082
"905","Mees",23,"16-24","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",872.551,"Vaga suurel maaral",302.449,289.8557,299.3994
"906","Mees",37,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",342.8099,319.9109,NA
"907","Naine",56,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",310.3336,306.8285,254.76
"908","Mees",48,"25-49","Jah","Pohi","Pohi","Jah","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",339.2423,296.8031,NA
"909","Naine",59,"50+","Jah","Pohi",NA,"Jah","Hoivatud","Halb","Kesk-jargne kutse","Keskmine",341.7985,"Moningal maaral",289.3138,284.6249,NA
